6,6,62,62
62,62,6,6
6,6,64,64
64,64,6,6
6,6,66,66
66,66,6,6
6,6,68,68
68,68,6,6
6,6,70,70
70,70,6,6
6,6,71,71
71,71,6,6
6,6,74,74
74,74,6,6
6,6,76,76
76,76,6,6
6,6,81,81
81,81,6,6
6,6,83,83
83,83,6,6
6,6,85,85
85,85,6,6
6,6,87,87
87,87,6,6
6,6,89,89
89,89,6,6
6,6,91,91
91,91,6,6
6,6,93,93
93,93,6,6
6,6,95,95
95,95,6,6
6,6,97,97
97,97,6,6
6,6,99,99
99,99,6,6
6,6,101,101
101,101,6,6
6,6,103,103
103,103,6,6
6,6,105,105
105,105,6,6
6,6,107,107
107,107,6,6
6,6,109,109
109,109,6,6
6,6,110,110
110,110,6,6
7,7,9,9
9,9,7,7
7,7,11,11
11,11,7,7
7,7,13,13
13,13,7,7
7,7,17,17
17,17,7,7
7,7,20,20
20,20,7,7
7,7,23,23
23,23,7,7
7,7,27,27
27,27,7,7
7,7,29,29
29,29,7,7
7,7,41,41
41,41,7,7
7,7,46,46
46,46,7,7
7,7,50,50
50,50,7,7
7,7,51,51
51,51,7,7
7,7,53,53
53,53,7,7
7,7,57,57
57,57,7,7
7,7,61,61
61,61,7,7
7,7,63,63
63,63,7,7
7,7,65,65
65,65,7,7
7,7,69,69
69,69,7,7
7,7,72,72
72,72,7,7
7,7,77,77
77,77,7,7
7,7,82,82
82,82,7,7
7,7,84,84
84,84,7,7
7,7,86,86
86,86,7,7
7,7,90,90
90,90,7,7
7,7,92,92
92,92,7,7
7,7,94,94
94,94,7,7
7,7,98,98
98,98,7,7
7,7,100,100
100,100,7,7
7,7,106,106
106,106,7,7
7,7,108,108
108,108,7,7
7,7,111,111
111,111,7,7
8,8,10,10
10,10,8,8
8,8,12,12
12,12,8,8
8,8,14,14
14,14,8,8
8,8,15,15
15,15,8,8
8,8,18,18
18,18,8,8
8,8,21,21
21,21,8,8
8,8,24,24
24,24,8,8
8,8,26,26
26,26,8,8
8,8,28,28
28,28,8,8
8,8,30,30
30,30,8,8
8,8,35,35
35,35,8,8
8,8,37,37
37,37,8,8
8,8,39,39
39,39,8,8
8,8,48,48
48,48,8,8
8,8,49,49
49,49,8,8
8,8,52,52
52,52,8,8
8,8,54,54
54,54,8,8
8,8,56,56
56,56,8,8
8,8,58,58
58,58,8,8
8,8,60,60
60,60,8,8
8,8,62,62
62,62,8,8
8,8,64,64
64,64,8,8
8,8,66,66
66,66,8,8
8,8,68,68
68,68,8,8
8,8,70,70
70,70,8,8
8,8,71,71
71,71,8,8
8,8,74,74
74,74,8,8
8,8,81,81
81,81,8,8
8,8,83,83
83,83,8,8
8,8,85,85
85,85,8,8
8,8,87,87
87,87,8,8
8,8,89,89
89,89,8,8
8,8,91,91
91,91,8,8
8,8,93,93
93,93,8,8
8,8,95,95
95,95,8,8
8,8,97,97
97,97,8,8
8,8,99,99
99,99,8,8
8,8,101,101
101,101,8,8
8,8,103,103
103,103,8,8
8,8,105,105
105,105,8,8
8,8,107,107
107,107,8,8
8,8,109,109
109,109,8,8
8,8,110,110
110,110,8,8
9,9,11,11
11,11,9,9
9,9,13,13
13,13,9,9
9,9,17,17
17,17,9,9
9,9,20,20
20,20,9,9
9,9,23,23
23,23,9,9
9,9,27,27
27,27,9,9
9,9,29,29
29,29,9,9
9,9,38,38
38,38,9,9
9,9,41,41
41,41,9,9
9,9,50,50
50,50,9,9
9,9,53,53
53,53,9,9
9,9,59,59
59,59,9,9
9,9,61,61
61,61,9,9
9,9,63,63
63,63,9,9
9,9,69,69
69,69,9,9
9,9,72,72
72,72,9,9
9,9,73,73
73,73,9,9
9,9,77,77
77,77,9,9
9,9,80,80
80,80,9,9
9,9,82,82
82,82,9,9
9,9,84,84
84,84,9,9
9,9,86,86
86,86,9,9
9,9,88,88
88,88,9,9
9,9,90,90
90,90,9,9
9,9,92,92
92,92,9,9
9,9,94,94
94,94,9,9
9,9,96,96
96,96,9,9
9,9,98,98
98,98,9,9
9,9,100,100
100,100,9,9
9,9,104,104
104,104,9,9
9,9,106,106
106,106,9,9
9,9,108,108
108,108,9,9
9,9,111,111
111,111,9,9
10,10,12,12
12,12,10,10
10,10,14,14
14,14,10,10
10,10,15,15
15,15,10,10
10,10,18,18
18,18,10,10
10,10,21,21
21,21,10,10
10,10,24,24
24,24,10,10
10,10,26,26
26,26,10,10
10,10,28,28
28,28,10,10
10,10,30,30
30,30,10,10
10,10,35,35
35,35,10,10
10,10,37,37
37,37,10,10
10,10,39,39
39,39,10,10
10,10,48,48
48,48,10,10
10,10,49,49
49,49,10,10
10,10,52,52
52,52,10,10
10,10,54,54
54,54,10,10
10,10,56,56
56,56,10,10
10,10,58,58
58,58,10,10
10,10,60,60
60,60,10,10
10,10,62,62
62,62,10,10
10,10,64,64
64,64,10,10
10,10,66,66
66,66,10,10
10,10,68,68
68,68,10,10
10,10,70,70
70,70,10,10
10,10,74,74
74,74,10,10
10,10,76,76
76,76,10,10
10,10,81,81
81,81,10,10
10,10,83,83
83,83,10,10
10,10,85,85
85,85,10,10
10,10,87,87
87,87,10,10
10,10,89,89
89,89,10,10
10,10,91,91
91,91,10,10
10,10,93,93
93,93,10,10
10,10,95,95
95,95,10,10
10,10,97,97
97,97,10,10
10,10,99,99
99,99,10,10
10,10,101,101
101,101,10,10
10,10,103,103
103,103,10,10
10,10,105,105
105,105,10,10
10,10,107,107
107,107,10,10
10,10,109,109
109,109,10,10
10,10,110,110
110,110,10,10
11,11,13,13
13,13,11,11
11,11,17,17
17,17,11,11
11,11,20,20
20,20,11,11
11,11,23,23
23,23,11,11
11,11,25,25
25,25,11,11
11,11,27,27
27,27,11,11
11,11,29,29
29,29,11,11
11,11,41,41
41,41,11,11
11,11,50,50
50,50,11,11
11,11,53,53
53,53,11,11
11,11,61,61
61,61,11,11
11,11,63,63
63,63,11,11
11,11,65,65
65,65,11,11
11,11,69,69
69,69,11,11
11,11,72,72
72,72,11,11
11,11,77,77
77,77,11,11
11,11,80,80
80,80,11,11
11,11,82,82
82,82,11,11
11,11,86,86
86,86,11,11
11,11,88,88
88,88,11,11
11,11,90,90
90,90,11,11
11,11,92,92
92,92,11,11
11,11,94,94
94,94,11,11
11,11,100,100
100,100,11,11
11,11,102,102
102,102,11,11
11,11,104,104
104,104,11,11
11,11,106,106
106,106,11,11
11,11,108,108
108,108,11,11
11,11,111,111
111,111,11,11
12,12,14,14
14,14,12,12
12,12,15,15
15,15,12,12
12,12,18,18
18,18,12,12
12,12,21,21
21,21,12,12
12,12,26,26
26,26,12,12
12,12,28,28
28,28,12,12
12,12,30,30
30,30,12,12
12,12,35,35
35,35,12,12
12,12,37,37
37,37,12,12
12,12,39,39
39,39,12,12
12,12,48,48
48,48,12,12
12,12,49,49
49,49,12,12
12,12,52,52
52,52,12,12
12,12,54,54
54,54,12,12
12,12,56,56
56,56,12,12
12,12,58,58
58,58,12,12
12,12,60,60
60,60,12,12
12,12,62,62
62,62,12,12
12,12,64,64
64,64,12,12
12,12,66,66
66,66,12,12
12,12,68,68
68,68,12,12
12,12,70,70
70,70,12,12
12,12,74,74
74,74,12,12
12,12,76,76
76,76,12,12
12,12,81,81
81,81,12,12
12,12,83,83
83,83,12,12
12,12,85,85
85,85,12,12
12,12,87,87
87,87,12,12
12,12,89,89
89,89,12,12
12,12,91,91
91,91,12,12
12,12,93,93
93,93,12,12
12,12,95,95
95,95,12,12
12,12,97,97
97,97,12,12
12,12,99,99
99,99,12,12
12,12,101,101
101,101,12,12
12,12,103,103
103,103,12,12
12,12,105,105
105,105,12,12
12,12,107,107
107,107,12,12
12,12,109,109
109,109,12,12
12,12,110,110
110,110,12,12
13,13,23,23
23,23,13,13
13,13,25,25
25,25,13,13
13,13,27,27
27,27,13,13
13,13,29,29
29,29,13,13
13,13,31,31
31,31,13,13
13,13,38,38
38,38,13,13
13,13,40,40
40,40,13,13
13,13,41,41
41,41,13,13
13,13,46,46
46,46,13,13
13,13,50,50
50,50,13,13
13,13,51,51
51,51,13,13
13,13,53,53
53,53,13,13
13,13,55,55
55,55,13,13
13,13,57,57
57,57,13,13
13,13,59,59
59,59,13,13
13,13,61,61
61,61,13,13
13,13,63,63
63,63,13,13
13,13,65,65
65,65,13,13
13,13,67,67
67,67,13,13
13,13,69,69
69,69,13,13
13,13,72,72
72,72,13,13
13,13,73,73
73,73,13,13
13,13,77,77
77,77,13,13
13,13,80,80
80,80,13,13
13,13,82,82
82,82,13,13
13,13,84,84
84,84,13,13
13,13,86,86
86,86,13,13
13,13,88,88
88,88,13,13
13,13,90,90
90,90,13,13
13,13,92,92
92,92,13,13
13,13,94,94
94,94,13,13
13,13,96,96
96,96,13,13
13,13,98,98
98,98,13,13
13,13,100,100
100,100,13,13
13,13,102,102
102,102,13,13
13,13,104,104
104,104,13,13
13,13,106,106
106,106,13,13
13,13,108,108
108,108,13,13
13,13,111,111
111,111,13,13
14,14,15,15
15,15,14,14
14,14,18,18
18,18,14,14
14,14,21,21
21,21,14,14
14,14,24,24
24,24,14,14
14,14,26,26
26,26,14,14
14,14,28,28
28,28,14,14
14,14,30,30
30,30,14,14
14,14,35,35
35,35,14,14
14,14,37,37
37,37,14,14
14,14,39,39
39,39,14,14
14,14,48,48
48,48,14,14
14,14,49,49
49,49,14,14
14,14,52,52
52,52,14,14
14,14,54,54
54,54,14,14
14,14,56,56
56,56,14,14
14,14,58,58
58,58,14,14
14,14,60,60
60,60,14,14
14,14,62,62
62,62,14,14
14,14,64,64
64,64,14,14
14,14,66,66
66,66,14,14
14,14,68,68
68,68,14,14
14,14,70,70
70,70,14,14
14,14,71,71
71,71,14,14
14,14,74,74
74,74,14,14
14,14,76,76
76,76,14,14
14,14,81,81
81,81,14,14
14,14,83,83
83,83,14,14
14,14,85,85
85,85,14,14
14,14,87,87
87,87,14,14
14,14,89,89
89,89,14,14
14,14,91,91
91,91,14,14
14,14,93,93
93,93,14,14
14,14,95,95
95,95,14,14
14,14,97,97
97,97,14,14
14,14,99,99
99,99,14,14
14,14,101,101
101,101,14,14
14,14,103,103
103,103,14,14
14,14,105,105
105,105,14,14
14,14,107,107
107,107,14,14
14,14,109,109
109,109,14,14
14,14,110,110
110,110,14,14
15,15,18,18
18,18,15,15
15,15,21,21
21,21,15,15
15,15,24,24
24,24,15,15
15,15,26,26
26,26,15,15
15,15,28,28
28,28,15,15
15,15,30,30
30,30,15,15
15,15,35,35
35,35,15,15
15,15,37,37
37,37,15,15
15,15,39,39
39,39,15,15
15,15,42,42
42,42,15,15
15,15,48,48
48,48,15,15
15,15,49,49
49,49,15,15
15,15,52,52
52,52,15,15
15,15,54,54
54,54,15,15
15,15,56,56
56,56,15,15
15,15,58,58
58,58,15,15
15,15,60,60
60,60,15,15
15,15,62,62
62,62,15,15
15,15,64,64
64,64,15,15
15,15,66,66
66,66,15,15
15,15,68,68
68,68,15,15
15,15,70,70
70,70,15,15
15,15,71,71
71,71,15,15
15,15,74,74
74,74,15,15
15,15,76,76
76,76,15,15
15,15,81,81
81,81,15,15
15,15,83,83
83,83,15,15
15,15,85,85
85,85,15,15
15,15,87,87
87,87,15,15
15,15,89,89
89,89,15,15
15,15,91,91
91,91,15,15
15,15,93,93
93,93,15,15
15,15,95,95
95,95,15,15
15,15,97,97
97,97,15,15
15,15,99,99
99,99,15,15
15,15,101,101
101,101,15,15
15,15,103,103
103,103,15,15
15,15,105,105
105,105,15,15
15,15,107,107
107,107,15,15
15,15,109,109
109,109,15,15
15,15,110,110
110,110,15,15
16,16,19,19
19,19,16,16
16,16,22,22
22,22,16,16
16,16,79,79
79,79,16,16
17,17,20,20
20,20,17,17
17,17,23,23
23,23,17,17
17,17,27,27
27,27,17,17
17,17,29,29
29,29,17,17
17,17,41,41
41,41,17,17
17,17,50,50
50,50,17,17
17,17,61,61
61,61,17,17
17,17,63,63
63,63,17,17
17,17,65,65
65,65,17,17
17,17,69,69
69,69,17,17
17,17,72,72
72,72,17,17
17,17,77,77
77,77,17,17
17,17,82,82
82,82,17,17
17,17,86,86
86,86,17,17
17,17,90,90
90,90,17,17
17,17,94,94
94,94,17,17
17,17,100,100
100,100,17,17
17,17,104,104
104,104,17,17
17,17,106,106
106,106,17,17
17,17,108,108
108,108,17,17
17,17,111,111
111,111,17,17
18,18,21,21
21,21,18,18
18,18,24,24
24,24,18,18
18,18,26,26
26,26,18,18
18,18,28,28
28,28,18,18
18,18,30,30
30,30,18,18
18,18,35,35
35,35,18,18
18,18,37,37
37,37,18,18
18,18,39,39
39,39,18,18
18,18,42,42
42,42,18,18
18,18,48,48
48,48,18,18
18,18,49,49
49,49,18,18
18,18,52,52
52,52,18,18
18,18,54,54
54,54,18,18
18,18,56,56
56,56,18,18
18,18,58,58
58,58,18,18
18,18,60,60
60,60,18,18
18,18,62,62
62,62,18,18
18,18,64,64
64,64,18,18
18,18,66,66
66,66,18,18
18,18,68,68
68,68,18,18
18,18,70,70
70,70,18,18
18,18,71,71
71,71,18,18
18,18,74,74
74,74,18,18
18,18,76,76
76,76,18,18
18,18,81,81
81,81,18,18
18,18,83,83
83,83,18,18
18,18,85,85
85,85,18,18
18,18,87,87
87,87,18,18
18,18,89,89
89,89,18,18
18,18,91,91
91,91,18,18
18,18,93,93
93,93,18,18
18,18,95,95
95,95,18,18
18,18,97,97
97,97,18,18
18,18,99,99
99,99,18,18
18,18,101,101
101,101,18,18
18,18,103,103
103,103,18,18
18,18,105,105
105,105,18,18
18,18,107,107
107,107,18,18
18,18,109,109
109,109,18,18
18,18,110,110
110,110,18,18
19,19,22,22
22,22,19,19
19,19,79,79
79,79,19,19
20,20,23,23
23,23,20,20
20,20,25,25
25,25,20,20
20,20,27,27
27,27,20,20
20,20,29,29
29,29,20,20
20,20,31,31
31,31,20,20
20,20,36,36
36,36,20,20
20,20,38,38
38,38,20,20
20,20,40,40
40,40,20,20
20,20,41,41
41,41,20,20
20,20,50,50
50,50,20,20
20,20,51,51
51,51,20,20
20,20,53,53
53,53,20,20
20,20,55,55
55,55,20,20
20,20,57,57
57,57,20,20
20,20,61,61
61,61,20,20
20,20,63,63
63,63,20,20
20,20,65,65
65,65,20,20
20,20,67,67
67,67,20,20
20,20,69,69
69,69,20,20
20,20,72,72
72,72,20,20
20,20,77,77
77,77,20,20
20,20,82,82
82,82,20,20
20,20,84,84
84,84,20,20
20,20,86,86
86,86,20,20
20,20,90,90
90,90,20,20
20,20,94,94
94,94,20,20
20,20,104,104
104,104,20,20
20,20,106,106
106,106,20,20
20,20,108,108
108,108,20,20
20,20,111,111
111,111,20,20
21,21,24,24
24,24,21,21
21,21,26,26
26,26,21,21
21,21,28,28
28,28,21,21
21,21,30,30
30,30,21,21
21,21,35,35
35,35,21,21
21,21,37,37
37,37,21,21
21,21,39,39
39,39,21,21
21,21,48,48
48,48,21,21
21,21,49,49
49,49,21,21
21,21,52,52
52,52,21,21
21,21,54,54
54,54,21,21
21,21,56,56
56,56,21,21
21,21,58,58
58,58,21,21
21,21,60,60
60,60,21,21
21,21,62,62
62,62,21,21
21,21,64,64
64,64,21,21
21,21,66,66
66,66,21,21
21,21,68,68
68,68,21,21
21,21,70,70
70,70,21,21
21,21,71,71
71,71,21,21
21,21,74,74
74,74,21,21
21,21,76,76
76,76,21,21
21,21,81,81
81,81,21,21
21,21,83,83
83,83,21,21
21,21,85,85
85,85,21,21
21,21,87,87
87,87,21,21
21,21,89,89
89,89,21,21
21,21,91,91
91,91,21,21
21,21,93,93
93,93,21,21
21,21,95,95
95,95,21,21
21,21,97,97
97,97,21,21
21,21,99,99
99,99,21,21
21,21,101,101
101,101,21,21
21,21,103,103
103,103,21,21
21,21,105,105
105,105,21,21
21,21,107,107
107,107,21,21
21,21,109,109
109,109,21,21
21,21,110,110
110,110,21,21
22,22,79,79
79,79,22,22
23,23,25,25
25,25,23,23
23,23,27,27
27,27,23,23
23,23,29,29
29,29,23,23
23,23,41,41
41,41,23,23
23,23,46,46
46,46,23,23
23,23,50,50
50,50,23,23
23,23,51,51
51,51,23,23
23,23,53,53
53,53,23,23
23,23,61,61
61,61,23,23
23,23,63,63
63,63,23,23
23,23,65,65
65,65,23,23
23,23,69,69
69,69,23,23
23,23,72,72
72,72,23,23
23,23,77,77
77,77,23,23
23,23,80,80
80,80,23,23
23,23,82,82
82,82,23,23
23,23,84,84
84,84,23,23
23,23,86,86
86,86,23,23
23,23,90,90
90,90,23,23
23,23,94,94
94,94,23,23
23,23,100,100
100,100,23,23
23,23,104,104
104,104,23,23
23,23,106,106
106,106,23,23
23,23,108,108
108,108,23,23
23,23,111,111
111,111,23,23
24,24,26,26
26,26,24,24
24,24,28,28
28,28,24,24
24,24,30,30
30,30,24,24
24,24,35,35
35,35,24,24
24,24,37,37
37,37,24,24
24,24,39,39
39,39,24,24
24,24,42,42
42,42,24,24
24,24,48,48
48,48,24,24
24,24,49,49
49,49,24,24
24,24,52,52
52,52,24,24
24,24,54,54
54,54,24,24
24,24,56,56
56,56,24,24
24,24,58,58
58,58,24,24
24,24,60,60
60,60,24,24
24,24,62,62
62,62,24,24
24,24,64,64
64,64,24,24
24,24,66,66
66,66,24,24
24,24,68,68
68,68,24,24
24,24,70,70
70,70,24,24
24,24,71,71
71,71,24,24
24,24,74,74
74,74,24,24
24,24,81,81
81,81,24,24
24,24,83,83
83,83,24,24
24,24,85,85
85,85,24,24
24,24,87,87
87,87,24,24
24,24,89,89
89,89,24,24
24,24,91,91
91,91,24,24
24,24,93,93
93,93,24,24
24,24,95,95
95,95,24,24
24,24,97,97
97,97,24,24
24,24,99,99
99,99,24,24
24,24,101,101
101,101,24,24
24,24,103,103
103,103,24,24
24,24,105,105
105,105,24,24
24,24,107,107
107,107,24,24
24,24,109,109
109,109,24,24
24,24,110,110
110,110,24,24
25,25,29,29
29,29,25,25
25,25,31,31
31,31,25,25
25,25,36,36
36,36,25,25
25,25,38,38
38,38,25,25
25,25,40,40
40,40,25,25
25,25,41,41
41,41,25,25
25,25,50,50
50,50,25,25
25,25,51,51
51,51,25,25
25,25,53,53
53,53,25,25
25,25,55,55
55,55,25,25
25,25,57,57
57,57,25,25
25,25,59,59
59,59,25,25
25,25,61,61
61,61,25,25
25,25,65,65
65,65,25,25
25,25,67,67
67,67,25,25
25,25,69,69
69,69,25,25
25,25,84,84
84,84,25,25
25,25,92,92
92,92,25,25
25,25,94,94
94,94,25,25
25,25,96,96
96,96,25,25
25,25,98,98
98,98,25,25
25,25,100,100
100,100,25,25
25,25,102,102
102,102,25,25
25,25,104,104
104,104,25,25
25,25,111,111
111,111,25,25
26,26,28,28
28,28,26,26
26,26,30,30
30,30,26,26
26,26,35,35
35,35,26,26
26,26,37,37
37,37,26,26
26,26,39,39
39,39,26,26
26,26,42,42
42,42,26,26
26,26,48,48
48,48,26,26
26,26,49,49
49,49,26,26
26,26,52,52
52,52,26,26
26,26,54,54
54,54,26,26
26,26,56,56
56,56,26,26
26,26,58,58
58,58,26,26
26,26,60,60
60,60,26,26
26,26,62,62
62,62,26,26
26,26,64,64
64,64,26,26
26,26,66,66
66,66,26,26
26,26,68,68
68,68,26,26
26,26,70,70
70,70,26,26
26,26,71,71
71,71,26,26
26,26,74,74
74,74,26,26
26,26,76,76
76,76,26,26
26,26,81,81
81,81,26,26
26,26,83,83
83,83,26,26
26,26,85,85
85,85,26,26
26,26,87,87
87,87,26,26
26,26,89,89
89,89,26,26
26,26,91,91
91,91,26,26
26,26,93,93
93,93,26,26
26,26,95,95
95,95,26,26
26,26,97,97
97,97,26,26
26,26,99,99
99,99,26,26
26,26,101,101
101,101,26,26
26,26,103,103
103,103,26,26
26,26,105,105
105,105,26,26
26,26,107,107
107,107,26,26
26,26,109,109
109,109,26,26
26,26,110,110
110,110,26,26
27,27,29,29
29,29,27,27
27,27,31,31
31,31,27,27
27,27,36,36
36,36,27,27
27,27,38,38
38,38,27,27
27,27,40,40
40,40,27,27
27,27,41,41
41,41,27,27
27,27,46,46
46,46,27,27
27,27,50,50
50,50,27,27
27,27,51,51
51,51,27,27
27,27,53,53
53,53,27,27
27,27,55,55
55,55,27,27
27,27,57,57
57,57,27,27
27,27,59,59
59,59,27,27
27,27,61,61
61,61,27,27
27,27,65,65
65,65,27,27
27,27,67,67
67,67,27,27
27,27,69,69
69,69,27,27
27,27,72,72
72,72,27,27
27,27,73,73
73,73,27,27
27,27,77,77
77,77,27,27
27,27,80,80
80,80,27,27
27,27,82,82
82,82,27,27
27,27,84,84
84,84,27,27
27,27,86,86
86,86,27,27
27,27,88,88
88,88,27,27
27,27,90,90
